time                           architecture cpu_name guest guestnice hardirq host   idle   iowait mtm     nice os     serial_no softirq steal sys    user
2023-12-05T16:32:17.532138669Z aarch64      cpu2     0     0         0       node-2 53.466 0.367  unknown 0    Ubuntu unknown   1.867   0     1.833  40.066
2023-12-05T16:32:17.532138669Z aarch64      cpu3     0     0         0       node-2 53.633 0.433  unknown 0    Ubuntu unknown   1.967   0     1.967  39.3
2023-12-05T16:32:17.532138669Z aarch64      cpu4     0     0         0       node-2 56.1   0.467  unknown 0    Ubuntu unknown   0.3     0     2.367  40.533
2023-12-05T16:32:17.532138669Z aarch64      cpu5     0     0         0       node-2 56.7   0.6    unknown 0    Ubuntu unknown   0       0     2.133  40.4
2023-12-05T16:32:17.532138669Z aarch64      cpu6     0     0         0       node-2 56.833 0.367  unknown 0    Ubuntu unknown   0       0     2.267  40.2
2023-12-05T16:32:17.532138669Z aarch64      cpu7     0     0         0       node-2 56.566 0.233  unknown 0    Ubuntu unknown   0.033   0     2.033  40.266
2023-12-05T16:32:47.499444262Z aarch64      cpu0     0     0         0       node-2 7.167  0.067  unknown 0    Ubuntu unknown   9.5     0     31.133 51.366
2023-12-05T16:32:47.499444262Z aarch64      cpu1     0     0         0       node-2 48.433 0.3    unknown 0    Ubuntu unknown   0.733   0     2.4    46.1
2023-12-05T16:32:47.499444262Z aarch64      cpu2     0     0         0       node-2 45.766 0.467  unknown 0    Ubuntu unknown   2.6     0     2.367  45.566
2023-12-05T16:32:47.499444262Z aarch64      cpu3     0     0         0       node-2 45.633 0.3    unknown 0    Ubuntu unknown   2.067   0     2.6    45.866
2023-12-05T16:32:47.499444262Z aarch64      cpu4     0     0         0       node-2 48.733 0.633  unknown 0    Ubuntu unknown   0.267   0     2.533  46.833
2023-12-05T16:32:47.499444262Z aarch64      cpu5     0     0         0       node-2 50.033 0.3    unknown 0    Ubuntu unknown   0.033   0     2.333  46.333
2023-12-05T16:32:47.499444262Z aarch64      cpu6     0     0         0       node-2 49.366 0.367  unknown 0    Ubuntu unknown   0.067   0     2.5    46.666
2023-12-05T16:32:47.499444262Z aarch64      cpu7     0     0         0       node-2 49.033 0.3    unknown 0    Ubuntu unknown   0       0     2.533  47.066
2023-12-05T16:33:17.514920277Z aarch64      cpu0     0     0         0       node-2 5.067  0.033  unknown 0    Ubuntu unknown   9.067   0     33.666 51.666
2023-12-05T16:33:17.514920277Z aarch64      cpu1     0     0         0       node-2 50.3   0.2    unknown 0    Ubuntu unknown   0.867   0     2.1    44.633
2023-12-05T16:33:17.514920277Z aarch64      cpu2     0     0         0       node-2 47.466 0.467  unknown 0    Ubuntu unknown   2.2     0     2.333  44.333
2023-12-05T16:33:17.514920277Z aarch64      cpu3     0     0         0       node-2 48.233 0.3    unknown 0    Ubuntu unknown   2.067   0     2.267  43.833
2023-12-05T16:33:17.514920277Z aarch64      cpu4     0     0         0       node-2 51.433 0.3    unknown 0    Ubuntu unknown   0.267   0     2.433  44.7
2023-12-05T16:33:17.514920277Z aarch64      cpu5     0     0         0       node-2 51.433 0.4    unknown 0    Ubuntu unknown   0.033   0     2.833  44.4
2023-12-05T16:33:17.514920277Z aarch64      cpu6     0     0         0       node-2 51.466 0.467  unknown 0    Ubuntu unknown   0       0     2.267  44.933
2023-12-05T16:33:17.514920277Z aarch64      cpu7     0     0         0       node-2 50.8   0.733  unknown 0    Ubuntu unknown   0.067   0     2.267  44.666
2023-12-05T16:33:47.503915867Z aarch64      cpu0     0     0         0       node-2 4.733  0.033  unknown 0    Ubuntu unknown   9.3     0     34.933 50.8
2023-12-05T16:33:47.503915867Z aarch64      cpu1     0     0         0       node-2 52.133 0.233  unknown 0    Ubuntu unknown   0.633   0     2.167  43.6
2023-12-05T16:33:47.503915867Z aarch64      cpu2     0     0         0       node-2 50.033 0.3    unknown 0    Ubuntu unknown   1.867   0     1.933  43
2023-12-05T16:33:47.503915867Z aarch64      cpu3     0     0         0       node-2 50.1   0.3    unknown 0    Ubuntu unknown   1.867   0     1.967  42.9
2023-12-05T16:33:47.503915867Z aarch64      cpu4     0     0         0       node-2 52.966 0.333  unknown 0    Ubuntu unknown   0.233   0     2.033  43.9
2023-12-05T16:33:47.503915867Z aarch64      cpu5     0     0         0       node-2 53.6   0.333  unknown 0    Ubuntu unknown   0.033   0     2.3    43.333
2023-12-05T16:33:47.503915867Z aarch64      cpu6     0     0         0       node-2 53.066 0.233  unknown 0    Ubuntu unknown   0       0     2.233  44.1
2023-12-05T16:33:47.503915867Z aarch64      cpu7     0     0         0       node-2 52.7   0.6    unknown 0    Ubuntu unknown   0.133   0     2.267  43.5
2023-12-05T16:34:17.51487846Z  aarch64      cpu0     0     0         0       node-2 6.333  0.067  unknown 0    Ubuntu unknown   11.4    0     24.233 57.266
2023-12-05T16:34:17.51487846Z  aarch64      cpu1     0     0         0       node-2 37.466 0.433  unknown 0    Ubuntu unknown   0.767   0     2.633  55.9
2023-12-05T16:34:17.51487846Z  aarch64      cpu2     0     0         0       node-2 35.266 0.133  unknown 0    Ubuntu unknown   2.667   0     2.3    55.433
2023-12-05T16:34:17.51487846Z  aarch64      cpu3     0     0         0       node-2 35.333 0.267  unknown 0    Ubuntu unknown   2.833   0     2.067  55.1
2023-12-05T16:34:17.51487846Z  aarch64      cpu4     0     0         0       node-2 39.7   0.3    unknown 0    Ubuntu unknown   0.367   0     2.567  55.866
2023-12-05T16:34:17.51487846Z  aarch64      cpu5     0     0         0       node-2 39.7   0.367  unknown 0    Ubuntu unknown   0       0     2.633  56.066
2023-12-05T16:34:17.51487846Z  aarch64      cpu6     0     0         0       node-2 40.166 0.2    unknown 0    Ubuntu unknown   0.033   0     2.567  55.933
2023-12-05T16:34:17.51487846Z  aarch64      cpu7     0     0         0       node-2 39.666 0.3    unknown 0    Ubuntu unknown   0.067   0     2.7    55.733
2023-12-05T16:34:47.50896773Z  aarch64      cpu0     0     0         0       node-2 6.333  0.1    unknown 0    Ubuntu unknown   11.567  0     24.033 57.5
2023-12-05T16:34:47.50896773Z  aarch64      cpu1     0     0         0       node-2 38.366 0.1    unknown 0    Ubuntu unknown   0.767   0     2.433  55.633
2023-12-05T16:34:47.50896773Z  aarch64      cpu2     0     0         0       node-2 35.366 0.233  unknown 0    Ubuntu unknown   2.6     0     2.267  55.233
2023-12-05T16:34:47.50896773Z  aarch64      cpu3     0     0         0       node-2 35.433 0.2    unknown 0    Ubuntu unknown   2.733   0     2.2    55.333
2023-12-05T16:34:47.50896773Z  aarch64      cpu4     0     0         0       node-2 39.4   0.333  unknown 0    Ubuntu unknown   0.267   0     2.833  56.1
2023-12-05T16:34:47.50896773Z  aarch64      cpu5     0     0         0       node-2 39.766 0.467  unknown 0    Ubuntu unknown   0.033   0     2.533  56.2
2023-12-05T16:34:47.50896773Z  aarch64      cpu6     0     0         0       node-2 40.066 0.233  unknown 0    Ubuntu unknown   0       0     2.767  55.5
2023-12-05T16:34:47.50896773Z  aarch64      cpu7     0     0         0       node-2 39.7   0.133  unknown 0    Ubuntu unknown   0.033   0     2.567  56.3
2023-12-05T16:35:17.516127949Z aarch64      cpu0     0     0         0       node-2 6.567  0.133  unknown 0    Ubuntu unknown   10.967  0     24.267 57.766
2023-12-05T16:35:17.516127949Z aarch64      cpu1     0     0         0       node-2 38.2   0.333  unknown 0    Ubuntu unknown   0.867   0     2      56.333
2023-12-05T16:35:17.516127949Z aarch64      cpu2     0     0         0       node-2 35.266 0.2    unknown 0    Ubuntu unknown   2.533   0     2.133  56
2023-12-05T16:35:17.516127949Z aarch64      cpu3     0     0         0       node-2 35.766 0.2    unknown 0    Ubuntu unknown   2.533   0     2.3    55.266
2023-12-05T16:35:17.516127949Z aarch64      cpu4     0     0         0       node-2 39.333 0.267  unknown 0    Ubuntu unknown   0.267   0     2.767  56.633
2023-12-05T16:35:17.516127949Z aarch64      cpu5     0     0         0       node-2 40.3   0.2    unknown 0    Ubuntu unknown   0       0     2.3    56.4
2023-12-05T16:35:17.516127949Z aarch64      cpu6     0     0         0       node-2 39.866 0.267  unknown 0    Ubuntu unknown   0.067   0     2.5    56.7
