time                           architecture cpu_name guest guestnice hardirq host   idle   iowait mtm     nice os     serial_no softirq steal sys    user
2023-12-06T13:10:34.586104083Z aarch64      cpu1     0     0         0       node-4 21.799 0      unknown 0    Ubuntu unknown   1.2     0     3.666  72.03
2023-12-06T13:10:34.586104083Z aarch64      cpu2     0     0         0       node-4 20.199 0.033  unknown 0    Ubuntu unknown   4.766   0     3.6    69.03
2023-12-06T13:10:34.586104083Z aarch64      cpu3     0     0         0       node-4 22.866 0      unknown 0    Ubuntu unknown   0.033   0     3.633  73.13
2023-12-06T13:10:34.586104083Z aarch64      cpu4     0     0         0       node-4 22.332 0.333  unknown 0    Ubuntu unknown   0.033   0     3.2    73.796
2023-12-06T13:10:34.586104083Z aarch64      cpu5     0     0         0       node-4 23.099 0      unknown 0    Ubuntu unknown   0       0     3.433  73.163
2023-12-06T13:10:34.586104083Z aarch64      cpu6     0     0         0       node-4 22.666 0      unknown 0    Ubuntu unknown   0       0     3.167  74.13
2023-12-06T13:10:34.586104083Z aarch64      cpu7     0     0         0       node-4 22.632 0      unknown 0    Ubuntu unknown   0.133   0     3.633  73.363
2023-12-06T13:11:04.532571323Z aarch64      cpu0     0     0         0       node-4 1.133  0.033  unknown 0    Ubuntu unknown   13.196  0     19.96  65.245
2023-12-06T13:11:04.532571323Z aarch64      cpu1     0     0         0       node-4 0.267  0      unknown 0    Ubuntu unknown   8.031   0     3.865  87.571
2023-12-06T13:11:04.532571323Z aarch64      cpu2     0     0         0       node-4 0.167  0      unknown 0    Ubuntu unknown   8.231   0     4.632  86.838
2023-12-06T13:11:04.532571323Z aarch64      cpu3     0     0         0       node-4 0.133  0      unknown 0    Ubuntu unknown   0.067   0     5.365  94.235
2023-12-06T13:11:04.532571323Z aarch64      cpu4     0     0         0       node-4 0.133  0      unknown 0    Ubuntu unknown   0.033   0     4.665  95.068
2023-12-06T13:11:04.532571323Z aarch64      cpu5     0     0         0       node-4 0.2    0      unknown 0    Ubuntu unknown   0       0     4.065  95.501
2023-12-06T13:11:04.532571323Z aarch64      cpu6     0     0         0       node-4 0.3    0      unknown 0    Ubuntu unknown   0       0     4.732  94.735
2023-12-06T13:11:04.532571323Z aarch64      cpu7     0     0         0       node-4 0.233  0      unknown 0    Ubuntu unknown   0.167   0     4.765  94.768
2023-12-06T13:11:34.388478105Z aarch64      cpu0     0     0         0       node-4 3.134  0      unknown 0    Ubuntu unknown   11.071  0     20.341 64.757
2023-12-06T13:11:34.388478105Z aarch64      cpu1     0     0         0       node-4 10.804 0      unknown 0    Ubuntu unknown   7.469   0     2.768  76.428
2023-12-06T13:11:34.388478105Z aarch64      cpu2     0     0         0       node-4 11.137 0.033  unknown 0    Ubuntu unknown   6.769   0     3.435  76.928
2023-12-06T13:11:34.388478105Z aarch64      cpu3     0     0         0       node-4 12.505 0      unknown 0    Ubuntu unknown   0.033   0     3.301  83.53
2023-12-06T13:11:34.388478105Z aarch64      cpu4     0     0         0       node-4 12.505 0      unknown 0    Ubuntu unknown   0.067   0     3.735  82.763
2023-12-06T13:11:34.388478105Z aarch64      cpu5     0     0         0       node-4 12.471 0.267  unknown 0    Ubuntu unknown   0       0     3.401  83.23
